SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
BANSWRAS, EQ, 01-Jan-2018, 145.85, 147.25, 148.00, 143.20, 143.25, 144.05, 145.54, 12976, 18.88, 187, 8717, 67.18
BARTRONICS, BE, 01-Jan-2018, 14.80, 14.90, 15.50, 14.75, 15.25, 15.15, 15.24, 130468, 19.89, 281, -, -
BASF, EQ, 01-Jan-2018, 2141.85, 2158.70, 2186.95, 2130.00, 2130.00, 2135.60, 2157.74, 7202, 155.40, 930, 3368, 46.76
BASML, EQ, 01-Jan-2018, 327.90, 336.90, 336.90, 325.50, 331.00, 331.00, 330.32, 228, 0.75, 17, 178, 78.07
BATAINDIA, EQ, 01-Jan-2018, 747.30, 751.95, 758.40, 745.05, 756.50, 755.30, 755.14, 556099, 4199.32, 6534, 319515, 57.46
BAYERCROP, EQ, 01-Jan-2018, 4484.65, 4470.00, 4481.00, 4440.10, 4450.00, 4455.50, 4462.16, 15070, 672.45, 1986, 8799, 58.39
BBL, EQ, 01-Jan-2018, 1285.85, 1291.05, 1321.60, 1287.00, 1308.60, 1308.35, 1307.57, 15137, 197.93, 853, 10256, 67.75
BBTC, EQ, 01-Jan-2018, 1702.55, 1713.00, 1717.00, 1650.00, 1667.00, 1659.80, 1684.76, 156937, 2644.01, 6279, 40304, 25.68
BEARDSELL, EQ, 01-Jan-2018, 66.85, 68.90, 69.00, 65.40, 66.55, 66.55, 67.01, 13818, 9.26, 80, 12711, 91.99
BEDMUTHA, EQ, 01-Jan-2018, 29.40, 29.40, 29.90, 29.05, 29.35, 29.35, 29.54, 9940, 2.94, 59, 9070, 91.25
BEL, EQ, 01-Jan-2018, 182.15, 183.00, 183.90, 181.20, 181.50, 181.45, 182.38, 2722272, 4964.97, 17897, 1820748, 66.88
BEML, EQ, 01-Jan-2018, 1618.25, 1618.25, 1623.10, 1591.60, 1602.75, 1598.70, 1608.03, 193132, 3105.62, 6944, 31496, 16.31
BEPL, EQ, 01-Jan-2018, 187.95, 190.50, 197.30, 189.35, 197.30, 196.75, 195.36, 1386092, 2707.86, 7940, 690036, 49.78
BERGEPAINT, EQ, 01-Jan-2018, 273.75, 276.70, 280.75, 267.50, 269.00, 268.90, 274.53, 1227447, 3369.67, 15388, 303276, 24.71
BETA, SM, 01-Jan-2018, 187.25, 192.00, 195.90, 189.05, 190.00, 190.00, 191.67, 24000, 46.00, 15, 19200, 80.00
BFINVEST, EQ, 01-Jan-2018, 396.70, 397.95, 404.50, 382.70, 392.80, 388.50, 397.11, 403733, 1603.27, 7491, 100771, 24.96
BFUTILITIE, EQ, 01-Jan-2018, 506.15, 508.00, 518.90, 492.35, 502.50, 498.80, 509.37, 1259874, 6417.41, 21391, 356180, 28.27
BGLOBAL, BE, 01-Jan-2018, 6.25, 6.00, 6.55, 6.00, 6.55, 6.55, 6.50, 39565, 2.57, 86, -, -
BGRENERGY, EQ, 01-Jan-2018, 137.45, 138.80, 144.60, 137.10, 141.70, 140.95, 142.34, 445161, 633.66, 4628, 177002, 39.76
BHAGERIA, EQ, 01-Jan-2018, 277.25, 279.55, 281.00, 275.30, 277.00, 277.75, 278.91, 18501, 51.60, 408, 9328, 50.42
BHAGYANGR, EQ, 01-Jan-2018, 52.30, 53.45, 54.45, 50.00, 52.00, 52.05, 52.86, 202852, 107.23, 1631, 122509, 60.39
BHAGYAPROP, EQ, 01-Jan-2018, 24.65, 24.65, 25.80, 24.60, 25.10, 24.95, 25.12, 18153, 4.56, 53, 13503, 74.38
BHANDARI, BE, 01-Jan-2018, 3.95, 4.05, 4.05, 3.80, 3.90, 3.90, 3.94, 262167, 10.34, 201, -, -
BHARATFIN, EQ, 01-Jan-2018, 1000.20, 1000.20, 1001.85, 988.00, 990.05, 990.40, 994.58, 152885, 1520.56, 2465, 42194, 27.60
BHARATFORG, EQ, 01-Jan-2018, 731.50, 731.50, 733.95, 720.15, 723.05, 723.00, 729.26, 372741, 2718.23, 24657, 111478, 29.91
BHARATGEAR, EQ, 01-Jan-2018, 206.65, 207.90, 212.95, 205.45, 211.00, 209.80, 209.54, 75334, 157.85, 1372, 46060, 61.14
BHARATIDIL, BZ, 01-Jan-2018, 6.80, 7.10, 7.10, 7.00, 7.10, 7.10, 7.09, 30734, 2.18, 45, -, -
BHARATIWIN, EQ, 01-Jan-2018, 37.61, 37.70, 37.81, 37.52, 37.52, 37.56, 37.71, 2441105, 920.63, 3068, 2251107, 92.22
BHARATRAS, EQ, 01-Jan-2018, 4185.25, 4175.00, 4215.05, 4090.00, 4130.00, 4142.40, 4168.19, 859, 35.80, 285, 599, 69.73
BHARATWIRE, EQ, 01-Jan-2018, 146.75, 148.15, 150.40, 142.40, 143.80, 143.75, 146.34, 177207, 259.33, 1629, 109603, 61.85
BHARTIARTL, EQ, 01-Jan-2018, 529.65, 531.00, 538.10, 525.40, 527.95, 527.90, 532.51, 4333190, 23074.86, 35087, 1340521, 30.94
BHEL, EQ, 01-Jan-2018, 92.50, 92.65, 96.40, 92.60, 95.55, 95.15, 94.82, 14221778, 13485.09, 44542, 4486867, 31.55
BHUSANSTL, EQ, 01-Jan-2018, 70.05, 71.00, 72.70, 69.05, 70.00, 69.60, 71.09, 2958295, 2103.18, 13816, 1491964, 50.43
BIGBLOC, EQ, 01-Jan-2018, 141.20, 141.05, 143.35, 137.65, 139.40, 138.80, 141.54, 78191, 110.67, 908, 23839, 30.49
BIL, EQ, 01-Jan-2018, 515.60, 520.95, 523.00, 510.20, 517.95, 517.75, 516.15, 14191, 73.25, 672, 872, 6.14
BINANIIND, EQ, 01-Jan-2018, 138.45, 138.90, 139.80, 135.50, 136.40, 136.50, 137.50, 156607, 215.34, 1577, 103144, 65.86
BINDALAGRO, EQ, 01-Jan-2018, 39.80, 40.10, 44.00, 40.10, 41.75, 42.10, 42.44, 1431441, 607.52, 6693, 608771, 42.53
BIOCON, EQ, 01-Jan-2018, 537.30, 540.15, 545.95, 535.60, 539.30, 538.00, 541.18, 642155, 3475.23, 9349, 148007, 23.05
BIOFILCHEM, BE, 01-Jan-2018, 17.50, 17.55, 17.90, 16.65, 17.50, 17.50, 17.40, 20997, 3.65, 50, -, -
BIRLACABLE, BE, 01-Jan-2018, 64.90, 64.10, 65.00, 63.30, 64.45, 64.00, 64.19, 28109, 18.04, 114, -, -
BIRLACORPN, EQ, 01-Jan-2018, 1152.45, 1159.00, 1200.00, 1148.00, 1193.90, 1194.15, 1184.65, 63372, 750.74, 2670, 37482, 59.15
BIRLAMONEY, EQ, 01-Jan-2018, 87.45, 88.10, 101.70, 87.00, 97.65, 96.95, 97.85, 3430927, 3357.22, 26119, 1017568, 29.66
BKMINDST, EQ, 01-Jan-2018, 36.75, 37.90, 38.00, 35.80, 36.90, 36.95, 36.87, 28294, 10.43, 196, 15837, 55.97
BLBLIMITED, BE, 01-Jan-2018, 7.95, 7.60, 8.20, 7.60, 7.95, 7.95, 7.98, 5155, 0.41, 17, -, -
BLISSGVS, EQ, 01-Jan-2018, 212.00, 213.55, 217.45, 212.60, 213.00, 213.45, 214.99, 277869, 597.38, 2967, 102604, 36.93
BLKASHYAP, EQ, 01-Jan-2018, 65.75, 65.90, 66.45, 63.70, 64.00, 64.30, 65.19, 309343, 201.65, 1988, 169701, 54.86
BLS, EQ, 01-Jan-2018, 263.45, 265.80, 270.35, 264.20, 265.05, 265.30, 267.65, 307415, 822.81, 4379, 137776, 44.82
BLUEBLENDS, EQ, 01-Jan-2018, 37.40, 37.15, 38.20, 36.30, 36.30, 36.50, 36.90, 19817, 7.31, 159, 12420, 62.67
BLUEDART, EQ, 01-Jan-2018, 4552.85, 4552.85, 4619.95, 4552.85, 4609.90, 4600.30, 4598.05, 6581, 302.60, 635, 5218, 79.29
BLUEDART, N2, 01-Jan-2018, 10.40, 10.42, 10.42, 10.12, 10.12, 10.12, 10.13, 5097, 0.52, 2, 5097, 100.00
BLUEDART, N3, 01-Jan-2018, 10.63, 10.80, 10.80, 10.65, 10.70, 10.70, 10.73, 551, 0.06, 6, 351, 63.70
BLUESTARCO, EQ, 01-Jan-2018, 817.90, 813.00, 830.00, 813.00, 820.00, 821.50, 823.57, 41917, 345.21, 2443, 24841, 59.26
BODALCHEM, EQ, 01-Jan-2018, 166.40, 167.80, 170.85, 166.50, 168.00, 167.35, 168.27, 298290, 501.92, 3653, 151402, 50.76
BOHRA, SM, 01-Jan-2018, 45.00, 45.10, 45.10, 45.10, 45.10, 45.10, 45.10, 2000, 0.90, 1, 2000, 100.00
BOMDYEING, EQ, 01-Jan-2018, 277.90, 278.00, 295.15, 274.00, 287.00, 286.05, 288.82, 6708713, 19375.99, 49898, 1257831, 18.75
BOSCHLTD, EQ, 01-Jan-2018, 20165.55, 20165.00, 20620.00, 19702.40, 19820.00, 19791.90, 19918.24, 20401, 4063.52, 5860, 10110, 49.56
BPCL, EQ, 01-Jan-2018, 517.70, 518.00, 523.00, 507.20, 508.75, 508.60, 512.53, 1940293, 9944.59, 23827, 910182, 46.91
BPL, EQ, 01-Jan-2018, 111.15, 111.55, 113.55, 107.95, 109.00, 108.85, 110.45, 933006, 1030.51, 5942, 289171, 30.99
BRFL, EQ, 01-Jan-2018, 123.85, 117.70, 123.85, 117.70, 117.70, 117.70, 118.96, 3031546, 3606.20, 7559, 1547315, 51.04
BRIGADE, EQ, 01-Jan-2018, 315.05, 322.00, 324.90, 311.10, 315.00, 313.40, 319.41, 149147, 476.39, 3498, 63894, 42.84
BRITANNIA, EQ, 01-Jan-2018, 4709.25, 4750.00, 4774.00, 4715.20, 4745.00, 4738.25, 4747.51, 56160, 2666.20, 4715, 28681, 51.07
BRNL, EQ, 01-Jan-2018, 186.90, 191.00, 191.00, 187.35, 187.50, 188.45, 189.41, 6688, 12.67, 329, 3194, 47.76
BROOKS, EQ, 01-Jan-2018, 112.65, 111.95, 114.70, 109.65, 110.90, 110.30, 112.37, 66770, 75.03, 1071, 41201, 61.71
BSE, EQ, 01-Jan-2018, 909.45, 917.00, 934.95, 916.10, 932.60, 930.95, 929.87, 256355, 2383.76, 10965, 160337, 62.54
BSELINFRA, EQ, 01-Jan-2018, 6.80, 6.90, 7.35, 6.90, 7.05, 7.05, 7.15, 725830, 51.90, 1037, 491586, 67.73
BSL, EQ, 01-Jan-2018, 119.00, 120.95, 130.90, 114.00, 129.00, 126.80, 124.97, 1130748, 1413.12, 14097, 237646, 21.02
BSLGOLDETF, EQ, 01-Jan-2018, 2736.00, 2740.05, 2750.05, 2740.00, 2750.00, 2750.00, 2747.74, 89, 2.45, 13, 87, 97.75
BSLIMITED, EQ, 01-Jan-2018, 1.45, 1.50, 1.50, 1.45, 1.50, 1.50, 1.50, 925581, 13.85, 244, 660312, 71.34
BSLNIFTY, EQ, 01-Jan-2018, 108.48, 109.00, 110.00, 106.02, 110.00, 110.00, 109.24, 245, 0.27, 21, 223, 91.02
BURNPUR, BE, 01-Jan-2018, 13.80, 13.80, 14.45, 13.75, 14.05, 13.85, 14.14, 780745, 110.37, 915, -, -
BUTTERFLY, BE, 01-Jan-2018, 537.60, 540.00, 564.45, 515.00, 564.45, 564.45, 552.91, 16306, 90.16, 261, -, -
BVCL, BE, 01-Jan-2018, 29.70, 29.50, 31.10, 29.50, 30.00, 30.00, 30.04, 18590, 5.59, 40, -, -
BYKE, EQ, 01-Jan-2018, 174.15, 175.40, 183.90, 172.25, 178.85, 178.90, 178.71, 67009, 119.75, 965, 40561, 60.53
CADILAHC, EQ, 01-Jan-2018, 433.50, 438.45, 438.90, 430.35, 431.40, 432.55, 436.00, 803342, 3502.59, 16087, 283900, 35.34
CADSYS, SM, 01-Jan-2018, 124.50, 123.00, 129.00, 120.00, 120.00, 122.30, 123.78, 10000, 12.38, 5, 6000, 60.00
CALSOFT, BE, 01-Jan-2018, 91.15, 88.00, 88.00, 86.60, 86.60, 86.60, 86.67, 26815, 23.24, 296, -, -
CAMLINFINE, EQ, 01-Jan-2018, 128.95, 129.70, 138.35, 128.00, 133.25, 133.50, 134.80, 1513363, 2040.02, 11920, 639561, 42.26
CANBK, EQ, 01-Jan-2018, 360.40, 361.70, 366.00, 359.05, 361.00, 360.70, 362.33, 876655, 3176.36, 11357, 103761, 11.84
CANDC, BE, 01-Jan-2018, 77.70, 78.45, 81.55, 74.10, 78.50, 76.40, 77.80, 164262, 127.80, 599, -, -
CANFINHOME, EQ, 01-Jan-2018, 472.85, 472.00, 485.85, 472.00, 476.75, 477.40, 481.28, 895567, 4310.19, 12765, 284157, 31.73
CANTABIL, EQ, 01-Jan-2018, 114.00, 114.90, 117.70, 113.00, 114.20, 113.85, 115.61, 34393, 39.76, 607, 20353, 59.18
CAPACITE, EQ, 01-Jan-2018, 395.85, 397.00, 399.60, 390.35, 391.10, 391.75, 394.83, 199030, 785.82, 4510, 97860, 49.17
CAPF, EQ, 01-Jan-2018, 692.95, 692.50, 701.90, 692.10, 696.95, 694.90, 697.97, 156198, 1090.21, 3818, 60340, 38.63
CAPLIPOINT, EQ, 01-Jan-2018, 631.45, 634.40, 638.95, 630.45, 633.00, 634.00, 634.22, 18586, 117.88, 984, 11314, 60.87
CAPTRUST, EQ, 01-Jan-2018, 511.70, 519.95, 519.95, 513.45, 515.00, 515.00, 516.28, 1504, 7.76, 52, 1126, 74.87
CARBORUNIV, EQ, 01-Jan-2018, 376.15, 387.00, 387.00, 371.00, 373.90, 373.75, 376.33, 84144, 316.66, 1115, 62732, 74.55
CAREERP, EQ, 01-Jan-2018, 131.15, 132.25, 134.00, 129.00, 130.75, 131.05, 131.26, 60995, 80.06, 842, 33564, 55.03
CARERATING, EQ, 01-Jan-2018, 1332.35, 1328.00, 1348.95, 1327.05, 1340.00, 1342.25, 1334.51, 20858, 278.35, 1212, 13453, 64.50
CASTEXTECH, EQ, 01-Jan-2018, 7.20, 7.50, 7.90, 7.35, 7.90, 7.85, 7.76, 8526343, 661.94, 5310, 3561996, 41.78
CASTROLIND, EQ, 01-Jan-2018, 193.20, 194.00, 194.45, 191.50, 191.95, 191.75, 192.56, 1062521, 2045.97, 8762, 690747, 65.01
CCCL, BE, 01-Jan-2018, 8.05, 8.00, 8.40, 8.00, 8.05, 8.05, 8.13, 175613, 14.28, 166, -, -
CCHHL, EQ, 01-Jan-2018, 19.25, 19.60, 21.90, 19.00, 20.85, 20.40, 20.65, 2047560, 422.92, 4970, 994964, 48.59
CCL, EQ, 01-Jan-2018, 299.50, 305.00, 305.00, 299.25, 300.00, 299.90, 300.72, 33944, 102.07, 850, 22380, 65.93
CDSL, EQ, 01-Jan-2018, 357.60, 357.00, 364.80, 353.25, 356.95, 356.10, 358.24, 682248, 2444.12, 13405, 292037, 42.81
CEATLTD, EQ, 01-Jan-2018, 1950.85, 1950.85, 1976.75, 1930.55, 1940.00, 1943.70, 1954.81, 405491, 7926.60, 11476, 41942, 10.34
CEBBCO, BE, 01-Jan-2018, 19.20, 19.45, 19.50, 18.25, 18.90, 18.80, 18.84, 113306, 21.35, 282, -, -
CELEBRITY, EQ, 01-Jan-2018, 15.40, 15.45, 16.40, 15.45, 15.60, 15.65, 16.04, 166662, 26.73, 288, 117476, 70.49
CELESTIAL, EQ, 01-Jan-2018, 21.10, 21.75, 23.45, 20.70, 22.65, 22.30, 22.32, 1107142, 247.12, 2362, 477158, 43.10
CENTENKA, EQ, 01-Jan-2018, 332.00, 335.00, 339.45, 332.50, 333.00, 333.95, 335.13, 35817, 120.03, 571, 18242, 50.93
CENTEXT, EQ, 01-Jan-2018, 6.40, 6.40, 6.55, 6.20, 6.35, 6.25, 6.38, 197108, 12.58, 322, 148434, 75.31
CENTRALBK, EQ, 01-Jan-2018, 72.15, 74.50, 77.80, 73.00, 74.50, 74.70, 74.97, 8051264, 6036.36, 13780, 1116267, 13.86
CENTUM, EQ, 01-Jan-2018, 649.65, 658.45, 658.45, 640.10, 643.20, 648.70, 649.03, 2800, 18.17, 168, 2550, 91.07
CENTURYPLY, EQ, 01-Jan-2018, 339.25, 341.00, 354.00, 337.45, 346.00, 347.55, 349.02, 396889, 1385.23, 7839, 178954, 45.09
CENTURYTEX, EQ, 01-Jan-2018, 1437.40, 1426.75, 1446.00, 1410.00, 1415.35, 1417.05, 1434.77, 459843, 6597.68, 12743, 112809, 24.53
CERA, EQ, 01-Jan-2018, 3728.40, 3773.50, 3788.95, 3705.00, 3705.10, 3723.70, 3747.89, 2372, 88.90, 459, 1512, 63.74
CEREBRAINT, EQ, 01-Jan-2018, 40.20, 40.40, 41.30, 40.20, 40.30, 40.30, 40.80, 222269, 90.69, 799, 81891, 36.84
CESC, EQ, 01-Jan-2018, 1048.00, 1054.85, 1080.00, 1051.10, 1064.25, 1064.00, 1067.61, 534835, 5709.96, 13730, 172260, 32.21
CGCL, EQ, 01-Jan-2018, 119.15, 119.10, 122.80, 119.00, 119.75, 119.75, 120.63, 48528, 58.54, 484, 25438, 52.42
CGPOWER, EQ, 01-Jan-2018, 92.80, 93.30, 95.20, 92.05, 93.05, 92.80, 93.77, 3638378, 3411.68, 12120, 1127122, 30.98
CHAMBLFERT, EQ, 01-Jan-2018, 152.45, 153.95, 160.80, 152.15, 157.85, 157.05, 157.53, 1529319, 2409.13, 10630, 523722, 34.25
CHENNPETRO, EQ, 01-Jan-2018, 428.60, 428.70, 435.75, 426.00, 434.70, 431.90, 432.45, 192488, 832.41, 4081, 45965, 23.88
CHOLAFIN, EQ, 01-Jan-2018, 1299.55, 1305.00, 1337.85, 1291.40, 1317.90, 1317.85, 1321.51, 165858, 2191.82, 8826, 59349, 35.78
CHROMATIC, BE, 01-Jan-2018, 3.10, 3.15, 3.20, 2.95, 3.00, 3.00, 3.08, 217176, 6.68, 190, -, -
CIGNITITEC, BE, 01-Jan-2018, 288.10, 298.00, 298.00, 288.00, 288.00, 288.85, 289.79, 5577, 16.16, 55, -, -
CIMMCO, BE, 01-Jan-2018, 128.95, 129.90, 132.80, 125.40, 126.00, 125.95, 127.35, 16728, 21.30, 193, -, -
CINELINE, EQ, 01-Jan-2018, 114.00, 115.50, 120.55, 113.60, 115.00, 115.40, 117.50, 628013, 737.91, 5431, 268498, 42.75
CINEVISTA, BE, 01-Jan-2018, 16.00, 16.00, 16.50, 16.00, 16.00, 16.00, 16.20, 23770, 3.85, 52, -, -
CIPLA, EQ, 01-Jan-2018, 608.50, 608.00, 617.85, 607.00, 616.30, 611.50, 612.34, 873546, 5349.04, 13525, 379219, 43.41
CLEDUCATE, EQ, 01-Jan-2018, 289.95, 290.00, 294.00, 290.00, 293.00, 291.95, 292.48, 3652, 10.68, 231, 2874, 78.70
CLNINDIA, EQ, 01-Jan-2018, 573.75, 575.00, 625.00, 571.50, 605.15, 605.45, 604.91, 113356, 685.70, 3689, 67785, 59.80
CMICABLES, EQ, 01-Jan-2018, 278.25, 278.00, 304.85, 276.00, 299.00, 297.60, 294.49, 383634, 1129.75, 6707, 154751, 40.34
CMMIPL, SM, 01-Jan-2018, 95.50, 98.00, 102.00, 89.50, 90.00, 92.05, 95.40, 159000, 151.68, 53, 99000, 62.26
CNOVAPETRO, EQ, 01-Jan-2018, 41.65, 41.05, 44.75, 41.05, 42.10, 42.15, 42.54, 18153, 7.72, 124, 8127, 44.77
COALINDIA, EQ, 01-Jan-2018, 262.95, 263.00, 267.30, 262.60, 266.90, 266.65, 265.90, 3079260, 8187.81, 25673, 1865682, 60.59
COCHINSHIP, EQ, 01-Jan-2018, 552.10, 553.00, 559.95, 551.10, 551.90, 552.20, 554.76, 123958, 687.67, 2667, 73575, 59.35
COFFEEDAY, EQ, 01-Jan-2018, 274.70, 274.85, 282.80, 273.10, 278.50, 279.90, 280.01, 166002, 464.81, 1724, 131460, 79.19
COLPAL, EQ, 01-Jan-2018, 1100.00, 1095.50, 1122.95, 1094.65, 1102.75, 1102.60, 1109.09, 334274, 3707.40, 6636, 171258, 51.23
COMPINFO, EQ, 01-Jan-2018, 48.80, 48.80, 52.40, 48.80, 50.00, 50.50, 51.08, 1003592, 512.66, 2744, 554989, 55.30
COMPUSOFT, EQ, 01-Jan-2018, 18.65, 18.90, 19.40, 18.10, 18.90, 18.80, 18.98, 310731, 58.98, 1133, 179766, 57.85
CONCOR, EQ, 01-Jan-2018, 1379.35, 1388.00, 1425.00, 1368.00, 1370.65, 1370.75, 1377.74, 68768, 947.45, 4458, 15385, 22.37
CONSOFINVT, EQ, 01-Jan-2018, 73.50, 73.50, 88.00, 73.50, 84.80, 83.60, 83.31, 170677, 142.19, 1122, 98841, 57.91
CONTROLPR, EQ, 01-Jan-2018, 457.95, 460.00, 485.00, 459.00, 470.10, 473.20, 472.58, 19582, 92.54, 966, 10354, 52.88
CORALFINAC, EQ, 01-Jan-2018, 59.40, 60.00, 60.00, 58.30, 59.40, 58.70, 59.49, 84502, 50.27, 230, 80274, 95.00
CORDSCABLE, BE, 01-Jan-2018, 124.00, 129.50, 129.50, 122.20, 125.10, 125.75, 125.55, 4968, 6.24, 58, -, -
COROMANDEL, EQ, 01-Jan-2018, 579.25, 580.10, 586.75, 545.50, 558.65, 556.90, 571.23, 200142, 1143.28, 4898, 105116, 52.52
CORPBANK, EQ, 01-Jan-2018, 39.20, 39.55, 40.70, 39.25, 40.55, 40.40, 40.09, 452777, 181.51, 2331, 258649, 57.13
COSMOFILMS, EQ, 01-Jan-2018, 369.80, 376.90, 377.40, 369.30, 372.50, 372.15, 373.97, 29562, 110.55, 857, 14982, 50.68
COUNCODOS, BE, 01-Jan-2018, 3.85, 3.95, 4.00, 3.75, 3.95, 3.80, 3.88, 56964, 2.21, 67, -, -
COX&KINGS, EQ, 01-Jan-2018, 272.00, 268.80, 277.40, 268.40, 275.70, 273.45, 274.88, 275016, 755.97, 2418, 118392, 43.05
CPSEETF, EQ, 01-Jan-2018, 30.18, 30.20, 30.35, 30.00, 30.20, 30.15, 30.23, 551203, 166.63, 1279, 489135, 88.74
CREATIVE, SM, 01-Jan-2018, 101.00, 102.00, 102.00, 102.00, 102.00, 102.00, 102.00, 1600, 1.63, 1, 1600, 100.00
CREST, EQ, 01-Jan-2018, 274.90, 280.00, 297.50, 273.00, 277.00, 280.05, 287.90, 171337, 493.29, 3946, 94669, 55.25
CRISIL, EQ, 01-Jan-2018, 1874.55, 1874.00, 1900.00, 1872.00, 1899.00, 1895.05, 1889.25, 7843, 148.17, 1269, 5591, 71.29
CRMFGETF, EQ, 01-Jan-2018, 2725.00, 2730.00, 2744.00, 2730.00, 2744.00, 2743.50, 2743.53, 1000, 27.44, 4, 1000, 100.00
CROMPTON, EQ, 01-Jan-2018, 275.50, 275.50, 280.00, 269.00, 270.55, 270.60, 274.37, 139572, 382.95, 2660, 67905, 48.65
CROWN, SM, 01-Jan-2018, 76.30, 77.45, 77.45, 77.45, 77.45, 77.45, 77.45, 1000, 0.77, 1, 1000, 100.00
CTE, EQ, 01-Jan-2018, 78.85, 80.00, 80.40, 79.15, 80.40, 80.40, 80.27, 10147, 8.15, 61, 9547, 94.09
CUB, EQ, 01-Jan-2018, 179.80, 180.50, 180.50, 177.25, 178.00, 178.35, 179.51, 195467, 350.88, 2118, 121004, 61.91
CUBEXTUB, BE, 01-Jan-2018, 28.35, 28.05, 29.50, 27.00, 28.30, 28.50, 28.34, 17364, 4.92, 74, -, -
CUMMINSIND, EQ, 01-Jan-2018, 901.90, 905.90, 927.55, 905.90, 917.00, 913.05, 918.28, 339746, 3119.81, 9826, 87426, 25.73
CUPID, EQ, 01-Jan-2018, 302.00, 305.90, 309.00, 300.25, 303.25, 305.05, 306.48, 34937, 107.07, 768, 25982, 74.37
CURATECH, BE, 01-Jan-2018, 5.95, 6.20, 6.20, 6.15, 6.15, 6.15, 6.20, 1202, 0.07, 4, -, -
CYBERMEDIA, BE, 01-Jan-2018, 12.65, 13.25, 13.25, 12.80, 13.10, 12.85, 13.18, 11756, 1.55, 31, -, -
CYBERTECH, EQ, 01-Jan-2018, 82.50, 82.00, 87.95, 81.50, 84.30, 84.25, 85.62, 304448, 260.66, 2679, 129687, 42.60
CYIENT, EQ, 01-Jan-2018, 583.25, 583.35, 587.40, 574.60, 577.00, 577.70, 580.86, 49668, 288.50, 1592, 29449, 59.29
DAAWAT, EQ, 01-Jan-2018, 91.10, 91.25, 93.85, 90.75, 91.90, 91.50, 92.35, 2250865, 2078.67, 12139, 1105568, 49.12
DABUR, EQ, 01-Jan-2018, 349.70, 351.00, 351.85, 347.70, 349.95, 349.00, 349.55, 272884, 953.87, 5356, 71986, 26.38
DALMIABHA, EQ, 01-Jan-2018, 3208.05, 3224.90, 3224.90, 3183.85, 3197.00, 3193.85, 3198.29, 22269, 712.23, 1621, 9598, 43.10
DALMIASUG, EQ, 01-Jan-2018, 132.20, 133.80, 137.00, 132.70, 135.80, 134.55, 134.87, 125362, 169.07, 1282, 72751, 58.03
DAMODARIND, EQ, 01-Jan-2018, 123.80, 125.30, 125.30, 121.15, 122.50, 122.60, 123.16, 5760, 7.09, 120, 4301, 74.67
DATAMATICS, EQ, 01-Jan-2018, 146.45, 146.00, 148.55, 143.40, 144.50, 144.20, 146.28, 268504, 392.75, 3349, 126021, 46.93
DBCORP, EQ, 01-Jan-2018, 349.25, 350.95, 359.00, 349.30, 358.90, 357.50, 356.61, 79449, 283.32, 2639, 50217, 63.21
DBL, EQ, 01-Jan-2018, 989.80, 994.00, 995.00, 976.60, 980.00, 982.05, 986.74, 208334, 2055.72, 7964, 101480, 48.71
DBREALTY, EQ, 01-Jan-2018, 57.90, 61.00, 63.65, 60.10, 63.65, 63.65, 62.96, 2226298, 1401.68, 2379, 922811, 41.45
DCAL, EQ, 01-Jan-2018, 325.05, 326.10, 327.85, 318.00, 322.00, 320.60, 323.15, 78280, 252.96, 1909, 50540, 64.56
DCBBANK, EQ, 01-Jan-2018, 196.05, 196.00, 202.45, 194.55, 197.75, 197.90, 198.55, 1233341, 2448.80, 7728, 286264, 23.21
DCM, EQ, 01-Jan-2018, 115.15, 114.00, 116.00, 112.65, 113.30, 113.45, 113.75, 58631, 66.70, 741, 35628, 60.77
DCMSHRIRAM, EQ, 01-Jan-2018, 557.30, 562.45, 566.45, 547.50, 554.00, 552.85, 554.27, 128604, 712.81, 3286, 72019, 56.00
DCW, BE, 01-Jan-2018, 42.50, 42.50, 43.35, 40.45, 41.00, 41.00, 41.91, 641507, 268.84, 1257, -, -
DECCANCE, EQ, 01-Jan-2018, 557.70, 557.00, 563.90, 551.60, 552.00, 553.20, 555.93, 4937, 27.45, 227, 3629, 73.51
DEEPAKFERT, EQ, 01-Jan-2018, 426.65, 426.70, 433.00, 421.25, 426.60, 427.85, 429.67, 201667, 866.49, 3527, 103675, 51.41
DEEPAKNTR, EQ, 01-Jan-2018, 231.50, 233.30, 235.00, 229.50, 229.50, 230.25, 231.19, 247169, 571.44, 9023, 147529, 59.69
DEEPIND, EQ, 01-Jan-2018, 205.60, 206.00, 207.80, 204.85, 207.10, 206.55, 206.58, 59239, 122.38, 1023, 38982, 65.80
DELTACORP, EQ, 01-Jan-2018, 308.20, 308.00, 312.90, 305.25, 307.55, 307.15, 308.82, 1500573, 4634.13, 13810, 366011, 24.39
DELTAMAGNT, EQ, 01-Jan-2018, 63.95, 65.45, 67.10, 61.25, 67.10, 67.10, 66.23, 5703, 3.78, 46, 4774, 83.71
DEN, EQ, 01-Jan-2018, 105.90, 105.35, 111.20, 103.85, 109.40, 108.60, 106.93, 595223, 636.49, 3675, 278624, 46.81
DENABANK, EQ, 01-Jan-2018, 24.95, 25.60, 25.85, 25.25, 25.55, 25.55, 25.66, 2964555, 760.78, 5227, 1354316, 45.68
